user14_RL_3,user14_RL_7,user14_Rule_3,user14_Rule_7,user15_RL_3,user15_RL_7,user15_Rule_3,user15_Rule_7,user8_Rule_3,user8_Rule_7,user8_RL_3,user8_RL_7,user4_Rule_3,user4_Rule_7,user4_RL_3,user4_RL_7,user30_Rule_3,user30_Rule_7,user30_RL_3,user30_RL_7,user13_Rule_3,user13_Rule_7,user13_RL_3,user13_RL_7,user18_Rule_3,user18_Rule_7,user18_RL_3,user18_RL_7,user27_RL_3,user27_RL_7,user27_Rule_3,user27_Rule_7,user26_RL_3,user26_RL_7,user26_Rule_3,user26_Rule_7,user34_Rule_3,user34_Rule_7,user34_RL_3,user34_RL_7,user35_Rule_3,user35_Rule_7,user35_RL_3,user35_RL_7,user23_RL_3,user23_RL_7,user23_Rule_3,user23_Rule_7,user22_RL_3,user22_RL_7,user22_Rule_3,user22_Rule_7,user16_RL_3,user16_RL_7,user16_Rule_3,user16_Rule_7,user29_Rule_3,user29_Rule_7,user29_RL_3,user29_RL_7,user28_Rule_3,user28_Rule_7,user28_RL_3,user28_RL_7,user24_RL_3,user24_RL_7,user24_Rule_3,user24_Rule_7,user25_RL_3,user25_RL_7,user25_Rule_3,user25_Rule_7,user10_Rule_3,user10_Rule_7,user10_RL_3,user10_RL_7,user7_Rule_3,user7_Rule_7,user7_RL_3,user7_RL_7,user6_RL_3,user6_RL_7,user6_Rule_3,user6_Rule_7,user33_RL_3,user33_RL_7,user33_Rule_3,user33_Rule_7
20.0,31.0,11.0,29.0,46.0,100.0,41.0,69.0,43.0,99.0,63.0,81.0,27.0,51.0,21.0,53.0,0.0,36.0,46.0,41.0,54.0,58.0,66.0,75.0,19.0,4.0,41.0,65.0,71.0,14.0,4.0,5.0,82.0,50.0,53.0,77.0,23.0,18.0,53.0,43.0,27.0,17.0,39.0,48.0,24.0,47.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,56.0,36.0,45.0,35.0,47.0,18.0,62.0,45,100,27,70,26.0,41.0,17.0,44.0,29.0,26.0,30.0,30.0,17.0,44.0,29.0,100.0,12.0,29.0,15.0,30.0,76.0,59.0,70.0,63.0
20.0,31.0,11.0,29.0,46.0,100.0,41.0,69.0,43.0,99.0,63.0,81.0,27.0,51.0,21.0,53.0,0.0,36.0,46.0,41.0,54.0,58.0,72.0,75.0,19.0,4.0,41.0,65.0,83.0,14.0,4.0,5.0,82.0,50.0,53.0,77.0,23.0,18.0,53.0,43.0,27.0,17.0,39.0,48.0,30.0,47.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,56.0,39.0,45.0,45.0,47.0,18.0,62.0,47,100,27,70,26.0,41.0,17.0,44.0,29.0,26.0,30.0,30.0,17.0,44.0,29.0,100.0,12.0,29.0,15.0,30.0,76.0,59.0,70.0,63.0
20.0,31.0,11.0,29.0,46.0,100.0,41.0,69.0,52.0,99.0,63.0,81.0,27.0,51.0,21.0,53.0,0.0,36.0,46.0,41.0,54.0,58.0,72.0,68.0,19.0,4.0,41.0,65.0,83.0,14.0,4.0,5.0,82.0,50.0,53.0,77.0,23.0,18.0,53.0,43.0,27.0,17.0,39.0,48.0,30.0,47.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,56.0,39.0,45.0,53.0,47.0,18.0,62.0,44,100,27,70,26.0,41.0,17.0,44.0,29.0,26.0,30.0,30.0,17.0,44.0,29.0,100.0,12.0,29.0,15.0,30.0,76.0,59.0,70.0,63.0
28.0,31.0,11.0,29.0,46.0,100.0,41.0,69.0,52.0,99.0,63.0,81.0,27.0,51.0,35.0,53.0,0.0,36.0,46.0,41.0,54.0,58.0,72.0,67.0,19.0,4.0,41.0,65.0,87.0,5.0,4.0,5.0,82.0,50.0,53.0,77.0,23.0,18.0,53.0,41.0,27.0,17.0,39.0,48.0,30.0,47.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,56.0,39.0,45.0,53.0,47.0,18.0,62.0,44,100,27,70,26.0,41.0,17.0,44.0,29.0,26.0,30.0,30.0,17.0,44.0,29.0,100.0,12.0,29.0,15.0,30.0,76.0,59.0,70.0,63.0
28.0,31.0,11.0,29.0,46.0,100.0,41.0,69.0,52.0,99.0,63.0,71.0,27.0,51.0,35.0,53.0,0.0,36.0,46.0,41.0,54.0,58.0,72.0,67.0,19.0,4.0,41.0,65.0,87.0,5.0,4.0,5.0,82.0,50.0,53.0,70.0,23.0,18.0,53.0,41.0,27.0,17.0,39.0,48.0,30.0,47.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,56.0,39.0,45.0,53.0,47.0,18.0,62.0,48,100,27,70,26.0,41.0,17.0,44.0,29.0,26.0,30.0,30.0,17.0,44.0,29.0,100.0,12.0,29.0,15.0,30.0,76.0,59.0,70.0,63.0
28.0,31.0,11.0,29.0,46.0,100.0,41.0,61.0,52.0,99.0,63.0,100.0,27.0,51.0,38.0,53.0,0.0,36.0,46.0,41.0,54.0,58.0,72.0,67.0,19.0,4.0,41.0,65.0,87.0,5.0,4.0,5.0,82.0,50.0,53.0,70.0,23.0,18.0,53.0,41.0,27.0,17.0,39.0,48.0,30.0,47.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,56.0,39.0,45.0,53.0,47.0,18.0,62.0,48,100,27,70,26.0,41.0,17.0,44.0,29.0,26.0,30.0,30.0,17.0,44.0,29.0,100.0,12.0,29.0,15.0,30.0,76.0,59.0,70.0,63.0
28.0,31.0,11.0,29.0,46.0,100.0,41.0,61.0,52.0,99.0,63.0,77.0,27.0,51.0,36.0,53.0,0.0,36.0,46.0,41.0,54.0,58.0,60.0,67.0,19.0,4.0,41.0,65.0,87.0,5.0,4.0,5.0,82.0,50.0,53.0,70.0,23.0,18.0,53.0,41.0,27.0,17.0,39.0,48.0,30.0,47.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,56.0,39.0,45.0,53.0,47.0,18.0,62.0,48,100,27,70,26.0,41.0,17.0,44.0,29.0,26.0,30.0,30.0,17.0,44.0,29.0,100.0,12.0,29.0,15.0,30.0,76.0,59.0,70.0,63.0
28.0,31.0,11.0,29.0,46.0,100.0,41.0,62.0,52.0,99.0,63.0,77.0,27.0,51.0,36.0,53.0,0.0,36.0,46.0,41.0,54.0,58.0,60.0,67.0,19.0,4.0,41.0,65.0,87.0,5.0,4.0,5.0,82.0,50.0,53.0,70.0,23.0,18.0,53.0,41.0,27.0,17.0,39.0,48.0,30.0,47.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,56.0,39.0,45.0,53.0,47.0,18.0,62.0,48,100,27,70,26.0,41.0,17.0,44.0,29.0,26.0,30.0,30.0,29.0,44.0,29.0,100.0,12.0,29.0,15.0,30.0,76.0,59.0,70.0,63.0
28.0,31.0,11.0,29.0,46.0,100.0,41.0,62.0,52.0,99.0,63.0,77.0,27.0,51.0,36.0,53.0,0.0,36.0,46.0,41.0,54.0,58.0,60.0,67.0,19.0,4.0,41.0,65.0,87.0,0.0,4.0,5.0,82.0,50.0,53.0,70.0,23.0,18.0,53.0,41.0,27.0,17.0,39.0,48.0,30.0,47.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,56.0,39.0,45.0,53.0,47.0,18.0,62.0,48,100,27,70,26.0,41.0,17.0,44.0,29.0,26.0,30.0,30.0,29.0,44.0,29.0,100.0,12.0,29.0,15.0,30.0,76.0,59.0,70.0,63.0
28.0,31.0,11.0,29.0,46.0,100.0,41.0,62.0,52.0,99.0,63.0,77.0,27.0,51.0,36.0,53.0,0.0,36.0,46.0,41.0,54.0,58.0,60.0,67.0,19.0,4.0,41.0,65.0,87.0,0.0,4.0,5.0,82.0,50.0,53.0,70.0,23.0,18.0,53.0,41.0,27.0,17.0,39.0,48.0,30.0,47.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,56.0,39.0,45.0,53.0,47.0,18.0,62.0,48,100,27,70,26.0,41.0,17.0,44.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,100.0,12.0,29.0,15.0,30.0,76.0,59.0,70.0,63.0
28.0,31.0,11.0,29.0,46.0,100.0,41.0,62.0,52.0,99.0,63.0,77.0,27.0,51.0,36.0,53.0,0.0,36.0,46.0,41.0,54.0,58.0,60.0,67.0,19.0,4.0,41.0,65.0,87.0,0.0,4.0,5.0,82.0,50.0,53.0,70.0,23.0,18.0,53.0,48.0,27.0,17.0,39.0,48.0,30.0,47.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,56.0,39.0,45.0,53.0,47.0,18.0,62.0,48,100,27,70,26.0,41.0,17.0,44.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,100.0,12.0,29.0,15.0,30.0,76.0,59.0,70.0,63.0
28.0,31.0,11.0,29.0,46.0,100.0,41.0,62.0,52.0,99.0,63.0,77.0,27.0,51.0,36.0,60.0,0.0,36.0,46.0,41.0,54.0,58.0,59.0,67.0,19.0,4.0,41.0,65.0,93.0,0.0,4.0,5.0,82.0,50.0,53.0,70.0,23.0,18.0,53.0,59.0,27.0,17.0,39.0,48.0,30.0,54.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,56.0,39.0,45.0,57.0,47.0,18.0,62.0,48,100,27,70,26.0,41.0,17.0,44.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,100.0,12.0,29.0,15.0,30.0,76.0,59.0,70.0,63.0
28.0,31.0,11.0,29.0,46.0,100.0,41.0,62.0,52.0,99.0,63.0,77.0,27.0,51.0,36.0,55.0,0.0,36.0,46.0,41.0,54.0,61.0,56.0,67.0,19.0,4.0,41.0,65.0,93.0,0.0,4.0,5.0,82.0,50.0,53.0,70.0,23.0,18.0,53.0,59.0,27.0,17.0,39.0,48.0,30.0,54.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,56.0,39.0,45.0,57.0,47.0,18.0,62.0,48,100,27,70,26.0,41.0,17.0,44.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,100.0,12.0,21.0,15.0,22.0,76.0,59.0,70.0,63.0
28.0,31.0,11.0,29.0,46.0,100.0,41.0,62.0,52.0,99.0,63.0,77.0,27.0,51.0,36.0,44.0,0.0,36.0,46.0,41.0,54.0,63.0,56.0,67.0,19.0,4.0,41.0,65.0,93.0,0.0,4.0,5.0,82.0,59.0,53.0,70.0,23.0,18.0,53.0,59.0,27.0,17.0,39.0,48.0,30.0,54.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,56.0,39.0,45.0,57.0,47.0,18.0,62.0,48,100,27,70,31.0,41.0,17.0,44.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,100.0,12.0,21.0,15.0,22.0,76.0,59.0,70.0,63.0
28.0,31.0,11.0,29.0,46.0,100.0,32.0,62.0,52.0,99.0,63.0,86.0,27.0,51.0,36.0,44.0,0.0,36.0,46.0,38.0,54.0,63.0,56.0,67.0,19.0,4.0,41.0,65.0,100.0,35.0,4.0,19.0,82.0,59.0,53.0,70.0,23.0,18.0,53.0,59.0,27.0,17.0,39.0,48.0,30.0,54.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,56.0,39.0,45.0,57.0,47.0,18.0,62.0,48,100,27,70,31.0,49.0,17.0,44.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,100.0,28.0,21.0,15.0,22.0,76.0,59.0,70.0,63.0
31.0,31.0,11.0,29.0,46.0,100.0,25.0,62.0,52.0,99.0,67.0,86.0,27.0,51.0,36.0,44.0,0.0,36.0,46.0,11.0,54.0,63.0,52.0,67.0,19.0,4.0,41.0,65.0,100.0,86.0,4.0,54.0,82.0,60.0,53.0,70.0,23.0,18.0,53.0,59.0,27.0,17.0,39.0,48.0,30.0,54.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,56.0,39.0,45.0,57.0,47.0,18.0,62.0,48,100,27,70,31.0,57.0,25.0,44.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,100.0,28.0,21.0,15.0,22.0,76.0,59.0,70.0,63.0
41.0,31.0,11.0,29.0,46.0,100.0,25.0,62.0,52.0,99.0,67.0,86.0,27.0,51.0,36.0,44.0,0.0,36.0,47.0,0.0,54.0,63.0,63.0,72.0,19.0,4.0,41.0,65.0,100.0,100.0,4.0,100.0,82.0,63.0,53.0,70.0,23.0,18.0,53.0,59.0,27.0,17.0,39.0,48.0,30.0,54.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,56.0,39.0,45.0,57.0,47.0,18.0,62.0,48,100,27,70,31.0,52.0,25.0,44.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,100.0,28.0,21.0,15.0,22.0,76.0,59.0,70.0,63.0
41.0,31.0,11.0,29.0,46.0,100.0,25.0,62.0,52.0,99.0,67.0,86.0,27.0,51.0,36.0,44.0,0.0,36.0,56.0,0.0,54.0,63.0,70.0,72.0,19.0,4.0,41.0,65.0,100.0,100.0,4.0,100.0,82.0,63.0,53.0,70.0,23.0,18.0,53.0,59.0,27.0,17.0,39.0,48.0,30.0,54.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,56.0,39.0,45.0,57.0,47.0,18.0,62.0,48,100,27,70,31.0,52.0,25.0,44.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,81.0,28.0,21.0,31.0,22.0,76.0,59.0,70.0,63.0
41.0,31.0,11.0,29.0,46.0,100.0,25.0,62.0,52.0,99.0,67.0,86.0,27.0,51.0,36.0,44.0,0.0,36.0,56.0,0.0,54.0,63.0,70.0,72.0,19.0,4.0,41.0,65.0,100.0,100.0,4.0,100.0,82.0,63.0,53.0,70.0,23.0,18.0,53.0,59.0,27.0,17.0,39.0,48.0,30.0,54.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,56.0,39.0,45.0,57.0,47.0,18.0,62.0,55,100,27,70,31.0,52.0,25.0,44.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,50.0,28.0,21.0,38.0,22.0,76.0,59.0,70.0,63.0
41.0,31.0,11.0,29.0,46.0,93.0,25.0,62.0,52.0,99.0,67.0,86.0,27.0,51.0,36.0,44.0,0.0,36.0,56.0,0.0,54.0,63.0,58.0,72.0,19.0,4.0,41.0,65.0,100.0,100.0,4.0,100.0,82.0,63.0,53.0,70.0,23.0,18.0,53.0,59.0,27.0,17.0,39.0,48.0,30.0,61.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,56.0,39.0,45.0,47.0,47.0,18.0,62.0,55,100,27,70,31.0,52.0,25.0,44.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,41.0,28.0,21.0,38.0,22.0,76.0,59.0,70.0,63.0
41.0,31.0,11.0,29.0,46.0,84.0,25.0,62.0,52.0,99.0,67.0,86.0,27.0,51.0,36.0,44.0,0.0,36.0,56.0,0.0,54.0,63.0,47.0,72.0,19.0,4.0,50.0,65.0,100.0,100.0,4.0,100.0,82.0,63.0,53.0,70.0,28.0,18.0,53.0,59.0,27.0,17.0,39.0,48.0,30.0,55.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,56.0,39.0,45.0,47.0,47.0,18.0,62.0,55,100,27,70,31.0,52.0,25.0,44.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,0.0,28.0,21.0,38.0,22.0,76.0,59.0,70.0,63.0
41.0,31.0,11.0,29.0,46.0,77.0,25.0,62.0,52.0,99.0,75.0,86.0,27.0,51.0,36.0,44.0,0.0,36.0,56.0,0.0,54.0,65.0,54.0,72.0,19.0,4.0,61.0,65.0,100.0,100.0,4.0,100.0,82.0,63.0,53.0,70.0,26.0,27.0,53.0,59.0,27.0,17.0,39.0,48.0,30.0,55.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,66.0,39.0,45.0,47.0,47.0,18.0,62.0,55,100,27,70,31.0,52.0,25.0,44.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,0.0,28.0,21.0,38.0,22.0,76.0,59.0,70.0,63.0
41.0,31.0,11.0,29.0,46.0,77.0,25.0,62.0,52.0,99.0,75.0,86.0,27.0,51.0,36.0,44.0,0.0,36.0,56.0,0.0,48.0,65.0,54.0,72.0,19.0,4.0,61.0,65.0,100.0,100.0,4.0,100.0,82.0,63.0,53.0,70.0,26.0,27.0,53.0,59.0,27.0,17.0,39.0,48.0,30.0,55.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,66.0,39.0,45.0,47.0,47.0,18.0,62.0,55,100,27,70,31.0,52.0,25.0,44.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,0.0,21.0,21.0,38.0,22.0,67.0,59.0,70.0,63.0
41.0,31.0,11.0,29.0,46.0,77.0,25.0,62.0,40.0,99.0,75.0,86.0,27.0,51.0,36.0,44.0,0.0,36.0,56.0,0.0,48.0,65.0,59.0,72.0,19.0,4.0,61.0,65.0,100.0,100.0,4.0,100.0,82.0,63.0,53.0,70.0,26.0,27.0,53.0,59.0,27.0,17.0,39.0,48.0,30.0,55.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,66.0,39.0,45.0,47.0,47.0,18.0,62.0,55,100,27,70,31.0,52.0,25.0,44.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,0.0,16.0,21.0,38.0,22.0,67.0,65.0,70.0,63.0
41.0,31.0,11.0,29.0,46.0,77.0,25.0,62.0,53.0,99.0,75.0,86.0,27.0,51.0,36.0,44.0,0.0,36.0,56.0,0.0,48.0,65.0,59.0,72.0,19.0,4.0,61.0,65.0,100.0,100.0,4.0,100.0,82.0,63.0,53.0,70.0,26.0,27.0,53.0,59.0,27.0,17.0,39.0,48.0,30.0,55.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,66.0,39.0,45.0,47.0,47.0,18.0,62.0,55,100,27,70,31.0,52.0,25.0,37.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,0.0,22.0,21.0,38.0,22.0,67.0,65.0,70.0,63.0
41.0,31.0,11.0,29.0,46.0,77.0,25.0,62.0,47.0,99.0,75.0,86.0,27.0,51.0,36.0,44.0,0.0,36.0,56.0,0.0,48.0,67.0,59.0,72.0,19.0,4.0,61.0,65.0,100.0,100.0,4.0,100.0,82.0,63.0,53.0,70.0,26.0,27.0,53.0,59.0,27.0,17.0,39.0,48.0,30.0,55.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,66.0,39.0,45.0,47.0,47.0,18.0,62.0,55,100,27,70,31.0,59.0,25.0,37.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,0.0,27.0,21.0,38.0,22.0,67.0,65.0,70.0,63.0
41.0,31.0,11.0,29.0,46.0,77.0,25.0,62.0,47.0,99.0,75.0,86.0,27.0,51.0,36.0,44.0,0.0,36.0,56.0,0.0,48.0,73.0,59.0,76.0,19.0,4.0,61.0,65.0,100.0,100.0,4.0,100.0,82.0,63.0,53.0,70.0,26.0,27.0,53.0,59.0,27.0,17.0,39.0,48.0,30.0,55.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,66.0,39.0,45.0,47.0,47.0,18.0,62.0,55,100,27,70,31.0,59.0,25.0,37.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,0.0,31.0,21.0,38.0,22.0,67.0,65.0,70.0,63.0
41.0,31.0,11.0,29.0,46.0,77.0,25.0,62.0,47.0,99.0,75.0,86.0,27.0,51.0,36.0,44.0,0.0,36.0,56.0,0.0,48.0,73.0,59.0,76.0,19.0,4.0,61.0,65.0,100.0,100.0,0.0,100.0,82.0,63.0,53.0,70.0,26.0,27.0,53.0,59.0,27.0,17.0,39.0,48.0,30.0,55.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,66.0,39.0,45.0,47.0,47.0,18.0,62.0,55,100,27,68,31.0,59.0,25.0,37.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,0.0,31.0,21.0,38.0,22.0,67.0,65.0,70.0,63.0
41.0,31.0,11.0,29.0,46.0,77.0,25.0,62.0,47.0,99.0,75.0,86.0,27.0,51.0,36.0,44.0,0.0,36.0,56.0,0.0,48.0,73.0,59.0,76.0,19.0,4.0,61.0,65.0,100.0,100.0,0.0,100.0,82.0,63.0,53.0,70.0,26.0,27.0,53.0,59.0,27.0,17.0,39.0,53.0,30.0,55.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,66.0,39.0,45.0,47.0,47.0,18.0,62.0,55,100,27,58,31.0,59.0,25.0,37.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,0.0,31.0,21.0,38.0,22.0,67.0,65.0,70.0,63.0
41.0,31.0,11.0,29.0,46.0,77.0,25.0,62.0,47.0,99.0,92.0,86.0,27.0,51.0,36.0,44.0,0.0,36.0,56.0,0.0,48.0,73.0,59.0,76.0,19.0,4.0,61.0,65.0,100.0,100.0,0.0,100.0,82.0,63.0,53.0,70.0,26.0,27.0,53.0,59.0,27.0,17.0,39.0,54.0,30.0,55.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,66.0,39.0,45.0,47.0,47.0,18.0,62.0,55,100,27,55,31.0,59.0,25.0,37.0,29.0,26.0,30.0,30.0,24.0,44.0,29.0,0.0,31.0,21.0,38.0,22.0,67.0,65.0,70.0,63.0
